timestamp,container,cpu_perc,mem_usage,net_io,block_io,pg_connections,redis_clients
2026-09-05T13:01:42.788357+00:00,dnk_pgvector,5.26%,45.74MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:01:50.058952+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:01:50.058952+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:01:50.058952+00:00,dnk_frontend,0.02%,132.3MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:01:50.058952+00:00,dnk_backend,0.19%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:01:50.058952+00:00,dnk_redis,1.30%,39.59MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:01:50.058952+00:00,dnk_postgres,0.01%,66.36MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:01:50.058952+00:00,dnk_pgvector,0.00%,45.5MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:01:50.058969+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:01:50.058969+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:01:50.058969+00:00,dnk_frontend,0.02%,132.3MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:01:50.058969+00:00,dnk_backend,0.29%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:01:50.058969+00:00,dnk_redis,1.30%,39.59MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:01:50.058969+00:00,dnk_postgres,0.01%,66.36MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:01:50.058969+00:00,dnk_pgvector,0.00%,45.5MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:01:57.343751+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T13:01:57.343751+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T13:01:57.343751+00:00,dnk_frontend,0.00%,132.3MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,3
2026-09-05T13:01:57.343751+00:00,dnk_backend,0.28%,314MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,3
2026-09-05T13:01:57.343751+00:00,dnk_redis,1.02%,39.2MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,3
2026-09-05T13:01:57.343751+00:00,dnk_postgres,5.15%,66.31MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,3
2026-09-05T13:01:57.343751+00:00,dnk_pgvector,5.24%,45.86MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:01:57.343754+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:01:57.343754+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:01:57.343754+00:00,dnk_frontend,0.00%,132.3MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:01:57.343754+00:00,dnk_backend,0.28%,314MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:01:57.343754+00:00,dnk_redis,1.02%,39.2MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:01:57.343754+00:00,dnk_postgres,5.15%,66.31MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:01:57.343754+00:00,dnk_pgvector,5.24%,45.86MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:04.616334+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:04.616334+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:04.616334+00:00,dnk_frontend,4.93%,132MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:04.616334+00:00,dnk_backend,0.31%,314MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:04.616334+00:00,dnk_redis,1.04%,39.82MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:04.616334+00:00,dnk_postgres,0.00%,65.9MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:04.616334+00:00,dnk_pgvector,1.03%,45.48MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:04.616334+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:04.616334+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:04.616334+00:00,dnk_frontend,4.93%,132MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:04.616334+00:00,dnk_backend,0.31%,314MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:04.616334+00:00,dnk_redis,1.04%,39.82MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:04.616334+00:00,dnk_postgres,0.00%,65.9MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:04.616334+00:00,dnk_pgvector,1.03%,45.48MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:11.885571+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T13:02:11.885571+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T13:02:11.885571+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,3
2026-09-05T13:02:11.885571+00:00,dnk_backend,0.34%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,3
2026-09-05T13:02:11.885571+00:00,dnk_redis,1.36%,39.55MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,3
2026-09-05T13:02:11.885571+00:00,dnk_postgres,0.00%,66.46MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,3
2026-09-05T13:02:11.885571+00:00,dnk_pgvector,0.00%,45.37MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:02:11.885589+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T13:02:11.885589+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T13:02:11.885589+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,3
2026-09-05T13:02:11.885589+00:00,dnk_backend,0.34%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,3
2026-09-05T13:02:11.885589+00:00,dnk_redis,1.36%,39.55MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,3
2026-09-05T13:02:11.885589+00:00,dnk_postgres,0.00%,66.46MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,3
2026-09-05T13:02:11.885589+00:00,dnk_pgvector,0.00%,45.37MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:02:19.169454+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:19.169454+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:19.169454+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:19.169454+00:00,dnk_backend,0.23%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:19.169454+00:00,dnk_redis,1.02%,39.52MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:19.169454+00:00,dnk_postgres,0.00%,66.35MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:19.169454+00:00,dnk_pgvector,5.07%,45.47MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:19.169453+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:19.169453+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:19.169453+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:19.169453+00:00,dnk_backend,0.23%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:19.169453+00:00,dnk_redis,1.02%,39.52MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:19.169453+00:00,dnk_postgres,0.00%,66.35MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:19.169453+00:00,dnk_pgvector,5.07%,45.47MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:26.447544+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:02:26.447544+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:02:26.447544+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,8,2
2026-09-05T13:02:26.447544+00:00,dnk_backend,0.21%,314.1MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,8,2
2026-09-05T13:02:26.447544+00:00,dnk_redis,1.25%,39.33MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,8,2
2026-09-05T13:02:26.447544+00:00,dnk_postgres,0.00%,65.96MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,8,2
2026-09-05T13:02:26.447544+00:00,dnk_pgvector,0.00%,45.72MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:02:26.447549+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:02:26.447549+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:02:26.447549+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,8,2
2026-09-05T13:02:26.447549+00:00,dnk_backend,0.21%,314.1MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,8,2
2026-09-05T13:02:26.447549+00:00,dnk_redis,1.25%,39.33MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,8,2
2026-09-05T13:02:26.447549+00:00,dnk_postgres,0.00%,65.96MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,8,2
2026-09-05T13:02:26.447549+00:00,dnk_pgvector,0.00%,45.72MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:02:33.733323+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:33.733323+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:33.733323+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:33.733323+00:00,dnk_backend,0.29%,314.1MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:33.733323+00:00,dnk_redis,3.72%,39.57MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:33.733323+00:00,dnk_postgres,0.00%,66.09MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:33.733323+00:00,dnk_pgvector,0.01%,45.75MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:33.735358+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:33.735358+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:33.735358+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:33.735358+00:00,dnk_backend,0.29%,314.1MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:33.735358+00:00,dnk_redis,3.72%,39.57MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:33.735358+00:00,dnk_postgres,0.00%,66.09MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:33.735358+00:00,dnk_pgvector,0.01%,45.75MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:41.005328+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:41.005328+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:41.005328+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:41.005328+00:00,dnk_backend,0.33%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:41.005328+00:00,dnk_redis,1.36%,39.28MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:41.005328+00:00,dnk_postgres,0.01%,66.09MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:41.005328+00:00,dnk_pgvector,0.00%,45.29MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:41.008998+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:02:41.008998+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:02:41.008998+00:00,dnk_frontend,0.00%,131.6MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,8,2
2026-09-05T13:02:41.008998+00:00,dnk_backend,0.33%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,8,2
2026-09-05T13:02:41.008998+00:00,dnk_redis,1.36%,39.28MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,8,2
2026-09-05T13:02:41.008998+00:00,dnk_postgres,0.01%,66.09MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,8,2
2026-09-05T13:02:41.008998+00:00,dnk_pgvector,0.00%,45.29MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:02:48.281406+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:48.281406+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:48.281406+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:48.281406+00:00,dnk_backend,0.29%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:48.281406+00:00,dnk_redis,1.00%,39MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:48.281406+00:00,dnk_postgres,5.05%,66.21MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:48.281406+00:00,dnk_pgvector,0.00%,45.39MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:48.280361+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:48.280361+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:48.280361+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:48.280361+00:00,dnk_backend,0.29%,314.2MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:48.280361+00:00,dnk_redis,1.00%,39MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:48.280361+00:00,dnk_postgres,5.05%,66.21MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:48.280361+00:00,dnk_pgvector,0.00%,45.39MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:55.555385+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:02:55.555385+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:02:55.555385+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:02:55.555385+00:00,dnk_backend,0.36%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:02:55.555385+00:00,dnk_redis,1.29%,39.18MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:02:55.555385+00:00,dnk_postgres,0.00%,66.1MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:02:55.555385+00:00,dnk_pgvector,0.00%,45.57MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:02:55.551409+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:02:55.551409+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:02:55.551409+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,8,2
2026-09-05T13:02:55.551409+00:00,dnk_backend,0.36%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,8,2
2026-09-05T13:02:55.551409+00:00,dnk_redis,1.29%,39.18MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,8,2
2026-09-05T13:02:55.551409+00:00,dnk_postgres,0.00%,66.1MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,8,2
2026-09-05T13:02:55.551409+00:00,dnk_pgvector,0.00%,45.57MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:03:02.830651+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:03:02.830651+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:03:02.830651+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:03:02.830651+00:00,dnk_backend,0.39%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:03:02.830651+00:00,dnk_redis,1.40%,39.49MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:03:02.830651+00:00,dnk_postgres,0.01%,65.99MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:03:02.830651+00:00,dnk_pgvector,0.10%,45.65MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:03:02.832762+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:03:02.832762+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:03:02.832762+00:00,dnk_frontend,0.00%,131.1MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:03:02.832762+00:00,dnk_backend,0.39%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:03:02.832762+00:00,dnk_redis,1.40%,39.49MiB / 3.825GiB,1.24MB / 742kB,31.2MB / 0B,9,2
2026-09-05T13:03:02.832762+00:00,dnk_postgres,0.01%,65.99MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:03:02.832762+00:00,dnk_pgvector,0.10%,45.65MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:03:10.132748+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T13:03:10.132748+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T13:03:10.132748+00:00,dnk_frontend,0.00%,132.5MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,3
2026-09-05T13:03:10.132748+00:00,dnk_backend,0.42%,314.5MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,3
2026-09-05T13:03:10.132748+00:00,dnk_redis,1.24%,39.47MiB / 3.825GiB,1.24MB / 743kB,31.2MB / 0B,9,3
2026-09-05T13:03:10.132748+00:00,dnk_postgres,0.00%,66.36MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,3
2026-09-05T13:03:10.132748+00:00,dnk_pgvector,3.50%,45.57MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:03:10.132593+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T13:03:10.132593+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T13:03:10.132593+00:00,dnk_frontend,0.00%,132.5MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,3
2026-09-05T13:03:10.132593+00:00,dnk_backend,0.42%,314.5MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,3
2026-09-05T13:03:10.132593+00:00,dnk_redis,1.24%,39.47MiB / 3.825GiB,1.24MB / 743kB,31.2MB / 0B,9,3
2026-09-05T13:03:10.132593+00:00,dnk_postgres,0.00%,66.36MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,3
2026-09-05T13:03:10.132593+00:00,dnk_pgvector,3.50%,45.57MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:03:17.400559+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:03:17.400559+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:03:17.400559+00:00,dnk_frontend,0.00%,132.5MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:03:17.400559+00:00,dnk_backend,0.34%,314.5MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:03:17.400559+00:00,dnk_redis,1.29%,39.22MiB / 3.825GiB,1.24MB / 743kB,31.2MB / 0B,9,2
2026-09-05T13:03:17.400559+00:00,dnk_postgres,0.02%,66.16MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:03:17.400559+00:00,dnk_pgvector,0.00%,45.66MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:03:17.403526+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:03:17.403526+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:03:17.403526+00:00,dnk_frontend,0.00%,132.5MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:03:17.403526+00:00,dnk_backend,0.34%,314.5MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:03:17.403526+00:00,dnk_redis,1.29%,39.22MiB / 3.825GiB,1.24MB / 743kB,31.2MB / 0B,9,2
2026-09-05T13:03:17.403526+00:00,dnk_postgres,0.02%,66.16MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:03:17.403526+00:00,dnk_pgvector,0.00%,45.66MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:03:24.682382+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:03:24.682382+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:03:24.682382+00:00,dnk_frontend,2.14%,131.3MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
2026-09-05T13:03:24.682382+00:00,dnk_backend,0.30%,314.4MiB / 3.825GiB,6.76MB / 9.16MB,157MB / 274kB,9,2
2026-09-05T13:03:24.682382+00:00,dnk_redis,3.36%,39.27MiB / 3.825GiB,1.24MB / 743kB,31.2MB / 0B,9,2
2026-09-05T13:03:24.682382+00:00,dnk_postgres,0.00%,66.57MiB / 3.825GiB,2.24MB / 1.87MB,40.5MB / 56MB,9,2
2026-09-05T13:03:24.682382+00:00,dnk_pgvector,0.00%,45.21MiB / 3.825GiB,2.32kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:03:24.681839+00:00,cranky_kowalevski,0.00%,16.02MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:03:24.681839+00:00,gracious_bhaskara,0.00%,38.51MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:03:24.681839+00:00,dnk_frontend,2.14%,131.3MiB / 3.825GiB,2.4kB / 126B,106MB / 0B,9,2
